Day,Session,MSN,Experiment,StartDate,StartTime,Group,Box,Subject,Session Length,Total Rewards,RI Schedule,Lever Identity,Reward Identity,Total LP,Total MagEntry,Total MagDuration,5s Bin,LP Bin,MagEntry Bin,Mag Dur Bin,Rewards Bin
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,235,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,236,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,237,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,238,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,239,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,240,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,241,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,242,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,243,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,244,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,245,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,246,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,247,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,248,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,249,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,250,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,251,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,252,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,253,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,254,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,255,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,256,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,257,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,258,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,259,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,260,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,261,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,262,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,263,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,264,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,265,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,266,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,267,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,268,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,269,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,270,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,271,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,272,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,273,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,274,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,275,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,276,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,277,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,278,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,279,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,280,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,281,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,282,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,283,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,284,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,285,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,286,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,287,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,288,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,289,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,290,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,291,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,292,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,293,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,294,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,295,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,296,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,297,1,0,500,1
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,298,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,299,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,300,2,1,500,2
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,301,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,302,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,303,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,304,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,305,0,2,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,306,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,307,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,308,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,309,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,310,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,311,0,2,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,312,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,313,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,314,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,315,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,316,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,317,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,318,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,319,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,320,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,321,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,322,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,323,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,324,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,325,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,326,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,327,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,328,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,329,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,330,0,2,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,331,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,332,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,333,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,334,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,335,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,336,0,3,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,337,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,338,0,2,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,339,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,340,0,1,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,341,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,342,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,343,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,344,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,345,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,346,0,2,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,347,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,348,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,349,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,350,0,2,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,351,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,352,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,353,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,354,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,355,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,356,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,357,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,358,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,359,0,0,500,0
1,2,SKR214_LeverTraining_Left_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,14:44:37,A,6,6,1800.99,6,1,1,1,5,61,179815,360,0,0,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,1,2,0,0,2
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,2,0,1,403,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,3,0,0,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,4,0,0,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,5,0,0,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,6,0,2,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,7,1,0,500,1
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,8,0,1,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,9,0,0,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,10,2,1,500,2
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,11,0,1,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,12,0,0,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,13,0,0,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,14,0,2,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,15,1,1,500,1
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,16,0,0,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,17,1,0,500,1
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,18,0,1,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,19,0,1,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,20,0,1,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,21,0,0,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,22,0,1,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,23,1,1,500,1
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,24,0,0,500,0
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,25,1,1,500,1
1,2,SKR214_LeverTraining_Right_Sucrose_CRF,skr214_sPIT_Satiety,05-06-15,15:21:31,B,7,15,320.99,25,1,1,2,24,43,31502,26,0,0,500,0
