folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,counterbalancing,Period,state_ID,CS_name,Stage,Day
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,19,1925,1,0,0,0,0,0,0,0,0,BY,CS,Siren_Steady,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,19,1926,2,0,0,0,0,0,0,0,0,BY,CS,Siren_Steady,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,19,1927,3,0,0,0,0,0,0,0,0,BY,CS,Siren_Steady,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,19,1928,4,0,0,0,0,0,0,0,0,BY,CS,Siren_Steady,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,19,1929,5,0,0,0,0,0,0,0,0,BY,CS,Siren_Steady,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,19,1930,6,0,0,0,0,0,0,0,0,BY,CS,Siren_Steady,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,19,1931,7,0,0,0,0,0,0,0,0,BY,CS,Siren_Steady,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,19,1932,8,0,0,0,0,0,0,0,0,BY,CS,Siren_Steady,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,19,1933,9,0,0,0,0,0,0,0,0,BY,CS,Siren_Steady,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,19,1934,10,0,0,0,0,0,0,0,0,BY,CS,Siren_Steady,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,15,1935,1,0,0,0,0,0,0,0,0,BY,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,15,1936,2,0,0,0,0,0,0,0,0,BY,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,15,1937,3,0,0,0,0,0,0,0,0,BY,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,15,1938,4,0,0,0,0,0,0,0,0,BY,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,15,1939,5,0,0,0,0,0,0,0,0,BY,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,15,1940,6,0,0,0,0,0,0,0,0,BY,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,15,1941,7,0,0,0,0,0,0,0,0,BY,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,15,1942,8,0,0,0,0,0,0,0,0,BY,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,15,1943,9,0,0,0,0,0,0,0,0,BY,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,16,15,1944,10,0,0,0,0,0,0,0,0,BY,Post,NoReward,CX_,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,2,2095,1,0,0,0,0,0,0,0,0,BY,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,2,2096,2,0,0,0,0,0,0,0,0,BY,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,2,2097,3,0,0,0,0,0,0,0,0,BY,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,2,2098,4,0,0,0,0,0,0,0,0,BY,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,2,2099,5,0,0,0,0,0,0,0,0,BY,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,2,2100,6,0,0,0,0,0,0,0,0,BY,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,2,2101,7,0,0,0,0,0,0,0,0,BY,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,2,2102,8,0,0,0,0,0,0,0,0,BY,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,2,2103,9,0,0,0,0,0,0,0,0,BY,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,2,2104,10,0,0,0,0,0,0,0,0,BY,Pre,PreCS,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,9,2105,1,0,0,0,0,0,0,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,9,2106,2,0,0,0,0,1,0.800000000000182,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,9,2107,3,0,0,0,0,0,0.2800000000002,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,9,2108,4,0,0,0,0,1,0.320000000000164,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,9,2109,5,0,0,0,0,0,0,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,9,2110,6,0,0,0,0,1,0.0199999999999818,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,9,2111,7,0,0,0,0,0,0.2800000000002,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,9,2112,8,0,0,0,0,1,0.0399999999999636,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,9,2113,9,0,0,0,0,0,0,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,9,2114,10,0,0,0,0,1,0.0799999999999272,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,10,2115,1,0,0,0,0,1,0.340000000000146,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,10,2116,2,0,0,0,0,0,1,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,10,2117,3,0,0,0,0,0,0.760000000000218,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,10,2118,4,0,0,0,0,0,0,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,10,2119,5,0,0,0,0,0,0,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,10,2120,6,0,0,0,0,0,0,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,10,2121,7,0,0,0,0,0,0,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,10,2122,8,0,0,0,0,0,0,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,10,2123,9,0,0,0,0,0,0,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,17,10,2124,10,0,0,0,0,0,0,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,2,2235,1,0,0,0,0,0,0,0,0,BY,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,2,2236,2,0,0,0,0,0,0,0,0,BY,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,2,2237,3,0,0,0,0,0,0,0,0,BY,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,2,2238,4,0,0,0,0,0,0,0,0,BY,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,2,2239,5,0,0,0,0,0,0,0,0,BY,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,2,2240,6,0,0,0,0,0,0,0,0,BY,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,2,2241,7,0,0,0,0,0,0,0,0,BY,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,2,2242,8,0,0,0,0,0,0,0,0,BY,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,2,2243,9,0,0,0,0,0,0,0,0,BY,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,2,2244,10,0,0,0,0,0,0,0,0,BY,Pre,PreCS,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,8,2245,1,0,0,0,0,0,0,0,0,BY,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,8,2246,2,0,0,0,0,0,0,0,0,BY,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,8,2247,3,0,0,0,0,1,0.639999999999873,0,0,BY,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,8,2248,4,0,0,0,0,0,0.840000000000146,0,0,BY,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,8,2249,5,0,0,0,0,0,0,0,0,BY,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,8,2250,6,0,0,0,0,0,0,0,0,BY,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,8,2251,7,0,0,0,0,1,0.120000000000346,0,0,BY,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,8,2252,8,0,0,0,0,1,0.0600000000004002,0,0,BY,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,8,2253,9,0,0,0,0,1,0.360000000000127,0,0,BY,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,8,2254,10,0,0,0,0,2,0.0999999999999091,0,0,BY,CS,Tone,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,11,2255,1,0,0,0,0,1,0.920000000000073,0,0,BY,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,11,2256,2,0,0,0,0,0,1,0,0,BY,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,11,2257,3,0,0,0,0,1,0.799999999999727,0,0,BY,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,11,2258,4,0,0,0,0,0,0.480000000000018,0,0,BY,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,11,2259,5,0,0,0,0,0,0,0,0,BY,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,11,2260,6,0,0,0,0,0,0,0,0,BY,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,11,2261,7,0,0,0,0,0,0,0,0,BY,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,11,2262,8,0,0,0,0,0,0,0,0,BY,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,11,2263,9,0,0,0,0,0,0,0,0,BY,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,18,11,2264,10,0,0,0,0,0,0,0,0,BY,Post,Pel_Chocolate,D_O2,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,24,2325,1,0,0,0,0,0,0,0,0,BY,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,24,2326,2,0,0,0,0,0,0,0,0,BY,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,24,2327,3,0,0,0,0,0,0,0,0,BY,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,24,2328,4,0,0,0,0,0,0,0,0,BY,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,24,2329,5,0,0,0,0,0,0,0,0,BY,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,24,2330,6,0,0,0,0,0,0,0,0,BY,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,24,2331,7,0,0,0,0,0,0,0,0,BY,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,24,2332,8,0,0,0,0,0,0,0,0,BY,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,24,2333,9,0,0,0,0,0,0,0,0,BY,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,24,2334,10,0,0,0,0,0,0,0,0,BY,Pre,PreCS_Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,9,2335,1,0,0,0,0,1,0.179999999999836,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,9,2336,2,0,0,0,0,0,0,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,9,2337,3,0,0,0,0,1,0.559999999999945,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,9,2338,4,0,0,0,0,0,0.5,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,9,2339,5,0,0,0,0,1,0.440000000000055,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,9,2340,6,0,0,0,0,1,0.360000000000127,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,9,2341,7,0,0,0,0,0,0.0199999999999818,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,9,2342,8,0,0,0,0,2,0.5600000000004,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,9,2343,9,0,0,0,0,1,0.339999999999691,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,9,2344,10,0,0,0,0,0,0,0,0,BY,CS,Siren,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,10,2345,1,0,0,0,0,1,0.820000000000164,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,10,2346,2,0,0,0,0,0,1,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,10,2347,3,0,0,0,0,0,0.820000000000164,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,10,2348,4,0,0,0,0,0,0,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,10,2349,5,0,0,0,0,0,0,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
SummationTest_Stage4_Day15,CISummationtestStage4Day15BDorder2,CISummationtestStage4Day15BDorder2_Rat6.csv,6_____,51,12,1,C,Marios,210,19,10,2350,6,0,0,0,0,0,0,0,0,BY,Post,Pel_Banana,C_O1,Stage4,Day15
